会社名,銘柄コード,業種,優先市場,決算月,会計基準,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
高島屋,8233,小売業,プライム（内国株式）,2025-02-28,,Osaka,508710977536.0,1.09179,498491000000.0,57512000000.0,0.13916,39525000000.0,0.08324,0.07008,0.36500202158621986,12.90139,795666000000.0,415546000000.0,333501000000.0,341474000000.0,90538000000.0,119967000000.0,-250936000000.0,-0.4932781305711886
松屋,8237,小売業,プライム（内国株式）,2025-02-28,,Tokyo,76400082944.0,2.7240021,48120000000.0,4490000000.0,0.042719997,2383000000.0,0.03972,0.06971,0.3713193267373566,23.151125,46910000000.0,32085000000.0,18551000000.0,21818000000.0,3911000000.0,9233000000.0,-17907000000.0,-0.23438456229328358
エイチ・ツー・オー　リテイリング,8242,小売業,プライム（内国株式）,2025-03-31,,Osaka,256558235648.0,0.8609616,681759000000.0,34520000000.0,0.03364,34842000000.0,0.01808,0.04257,0.4116610700356879,11.069791,417079000000.0,233775000000.0,169516000000.0,164184000000.0,55590000000.0,97048000000.0,-108594000000.0,-0.42327232148958127
近鉄百貨店,8244,小売業,スタンダード（内国株式）,2025-02-28,,Osaka,80266289152.0,2.129886,115107000000.0,5354000000.0,0.0361,3484000000.0,0.01783,0.0548,0.3372294296604539,23.760094,75813000000.0,71890000000.0,27883000000.0,4623000000.0,2588000000.0,4082000000.0,-2035000000.0,-0.025353109275381192
大和,8247,小売業,スタンダード（内国株式）,2025-02-28,,Kanazawa,2288540160.0,0.39981264,16434068000.0,195888000.0,0.042779997,192548000.0,0.0152,0.0466,0.1944976032816064,,22072922000.0,16683521000.0,5631134000.0,7768659000.0,1897357000.0,3444715000.0,-5871302000.0,-2.565522817829861
丸井グループ,8252,小売業,プライム（内国株式）,2025-03-31,,Tokyo,570051526656.0,2.3538828,254392000000.0,44518000000.0,0.20697,26588000000.0,0.0,,0.2336721247977884,20.089823,806717000000.0,276565000000.0,737587000000.0,636479000000.0,49250000000.0,46523000000.0,-587229000000.0,-1.0301331941776657
クレディセゾン,8253,その他金融業,プライム（内国株式）,2025-03-31,,Tokyo,565550055424.0,0.8242795,492235000000.0,161120000000.0,0.24849,66397000000.0,0.13193,0.0934,0.15107180405309792,11.629218,3952115000000.0,307538000000.0,3926828000000.0,3413114000000.0,139399000000.0,44436000000.0,-3273715000000.0,-5.788550400805203
さいか屋,8254,小売業,スタンダード（内国株式）,2024-08-31,,Kawasaki,2595940096.0,3.2735677,4950143000.0,110549000.0,0.02852,72701000.0,0.026770001,0.17472,0.052273409842891215,,11189787000.0,1748848000.0,2590170000.0,8655317000.0,1649669000.0,221110000.0,-7005648000.0,-2.6986940148560348
アクシアル　リテイリング,8255,小売業,プライム（内国株式）,2025-03-31,,Nagaoka,104267546624.0,1.1768211,281870000000.0,12065000000.0,0.03867,9006000000.0,0.03158,0.10491,0.6599751655629139,13.31448,46004000000.0,31765000000.0,39605000000.0,2306000000.0,21887000000.0,3778000000.0,19581000000.0,0.18779572967810582
井筒屋,8260,小売業,スタンダード（内国株式）,2025-02-28,,Kitakyushu,4766747648.0,0.40684912,22158000000.0,1043000000.0,0.023710001,999000000.0,0.04166,0.079959996,0.2678952691313631,,32575000000.0,24772000000.0,7056000000.0,14490000000.0,2774000000.0,1399000000.0,-11716000000.0,-2.4578603410893214
イオン,8267,小売業,プライム（内国株式）,2025-02-28,,Chiba,4609458307072.0,4.704992,10134876000000.0,237753000000.0,0.021930002,28783000000.0,0.00184,0.02991,0.07594337989314061,28.47455,11712096000000.0,8443663000000.0,8693526000000.0,3889895000000.0,1258383000000.0,326209000000.0,-2631512000000.0,-0.5708939803105796
イズミ,8273,小売業,プライム（内国株式）,2025-02-28,,Hiroshima,231182598144.0,0.81586665,524142000000.0,25430000000.0,0.050479997,11919000000.0,0.024330001,0.04364,0.5012543648209041,10.3575945,270395000000.0,126950000000.0,119851000000.0,139454000000.0,15717000000.0,4667000000.0,-123737000000.0,-0.53523492249588
フォーバル,8275,卸売業,スタンダード（内国株式）,2025-03-31,,Tokyo,35082129408.0,2.093956,72629302000.0,3740402000.0,0.01288,2168441000.0,0.027980002,0.12637,0.41641228446762196,,22425581000.0,18326829000.0,28565996000.0,2725900000.0,11408399000.0,2596057000.0,8682499000.0,0.247490649698706
平和堂,8276,小売業,プライム（内国株式）,2025-02-28,,Hikone,144309895168.0,0.77023685,444897000000.0,13363000000.0,0.027090002,10727000000.0,0.024300002,0.058029998,0.616852027492302,16.085999,115843000000.0,84532000000.0,64602000000.0,20336000000.0,26817000000.0,3871000000.0,6481000000.0,0.04491029525352416
フジ,8278,小売業,プライム（内国株式）,2025-02-28,,Matsuyama,174940766208.0,0.8056426,808926000000.0,12960000000.0,0.009430001,3818000000.0,0.00598,0.02251,0.5287779742015697,,193781000000.0,121331000000.0,78744000000.0,69825000000.0,26291000000.0,24481000000.0,-43534000000.0,-0.24884994471922692
ヤオコー,8279,小売業,プライム（内国株式）,2025-03-31,,Kawagoe,392671592448.0,2.118812,736400000000.0,33411000000.0,0.05454,20176000000.0,0.026819998,0.11334,0.4813905147711626,17.892393,190277000000.0,90311000000.0,92983000000.0,80848000000.0,50226000000.0,909000000.0,-30622000000.0,-0.07798374160222744
ゼビオホールディングス,8281,小売業,プライム（内国株式）,2025-03-31,,Koriyama,48003207168.0,0.39672726,250603000000.0,7006000000.0,0.042919997,971000000.0,-0.00611,-0.01237,0.5967768031810314,10.166521,81830000000.0,66568000000.0,130727000000.0,7366000000.0,19855000000.0,2733000000.0,12489000000.0,0.2601701164734977
ケーズホールディングス,8282,小売業,プライム（内国株式）,2025-03-31,,Mito,253336158208.0,1.0317775,738019000000.0,21786000000.0,0.02957,9525000000.0,0.01512,0.04389,0.5944326940820759,16.41632,171424000000.0,148565000000.0,224686000000.0,66908000000.0,15833000000.0,1044000000.0,-51075000000.0,-0.20160959399275805
ＰＡＬＴＡＣ,8283,卸売業,プライム（内国株式）,2025-03-31,,Osaka,287285805056.0,0.98617685,1188097000000.0,28009000000.0,0.0241,22864000000.0,0.019170001,,0.567334847982834,,219382000000.0,209028000000.0,365735000000.0,349000000.0,69916000000.0,25600000000.0,69567000000.0,0.24215258385787441
三谷産業,8285,卸売業,スタンダード（内国株式）,2025-03-31,,Kanazawa,28137680896.0,0.56340736,103072000000.0,2080000000.0,0.0145000005,2440000000.0,0.025840001,0.056950003,0.5067382561820827,,45926000000.0,36786000000.0,46060000000.0,17733000000.0,8445000000.0,27440000000.0,-9288000000.0,-0.33009116971400315
Ｏｌｙｍｐｉｃグループ,8289,小売業,スタンダード（内国株式）,2025-02-28,,Kokubunji,9509808128.0,0.3901141,98637000000.0,51000000.0,-0.00634,-67000000.0,-0.00403,-0.01596,0.3607561349913228,,44570000000.0,28206000000.0,19660000000.0,31832000000.0,4177000000.0,655000000.0,-27655000000.0,-2.908050260086173
日産東京販売ホールディングス,8291,小売業,スタンダード（内国株式）,2025-03-31,,Tokyo,29783355392.0,0.52139,141605000000.0,7412000000.0,0.02693,4312000000.0,0.02964,0.07216,0.5834612334030346,,40438000000.0,26708000000.0,36305000000.0,13177000000.0,16741000000.0,6216000000.0,3564000000.0,0.11966415311813099
あおぞら銀行,8304,銀行業,プライム（内国株式）,2025-03-31,,Tokyo,324572839936.0,0.7062717,108414000000.0,,0.23868,20518000000.0,0.16764,0.043319996,0.0581541820516606,12.626508,7302749000000.0,,,855940000000.0,1409371000000.0,1411549000000.0,553431000000.0,1.7051057017251559
三菱ＵＦＪフィナンシャル・グループ,8306,銀行業,プライム（内国株式）,2025-03-31,,Tokyo,26482000789504.0,1.3274963,6838439000000.0,,0.38261002,1862946000000.0,0.23105,0.05943,0.04967251118718582,15.341509,391385370000000.0,,,23940159000000.0,109095437000000.0,92745772000000.0,85155278000000.0,3.2155907960606527
りそなホールディングス,8308,銀行業,プライム（内国株式）,2025-03-31,,Tokyo,3480793645056.0,1.2508683,879798000000.0,,0.39117,213324000000.0,0.22516,0.08276,0.03527534206179239,17.380196,74618002000000.0,,,6809185000000.0,19548812000000.0,10908357000000.0,12739627000000.0,3.6599776657530185
三井住友トラストグループ,8309,銀行業,プライム（内国株式）,2025-03-31,,Tokyo,2978100281344.0,0.9594763,1514183000000.0,,0.24079001,257635000000.0,0.18381001,0.09038,0.03957878209981502,11.403107,75119789000000.0,,,19426420000000.0,25173611000000.0,12418487000000.0,5747191000000.0,1.9298178224563765
三井住友フィナンシャルグループ,8316,銀行業,プライム（内国株式）,2025-03-31,,Tokyo,15791963504640.0,1.0937754,5066265000000.0,,0.35586,1177996000000.0,0.15399,0.03518,0.048008698780436065,12.916523,291440508000000.0,,,32500560000000.0,75590583000000.0,46379949000000.0,43090023000000.0,2.728604520099054
千葉銀行,8331,銀行業,プライム（内国株式）,2025-03-31,,Chiba City,1110482616320.0,0.9443146,249746000000.0,,0.40815,74259000000.0,0.27031,0.06501,0.052941359212385464,14.224216,20486102000000.0,,,3114190000000.0,4245781000000.0,3202125000000.0,1131591000000.0,1.0190082972662378
群馬銀行,8334,銀行業,プライム（内国株式）,2025-03-31,,Maebashi,621050134528.0,1.0778891,160151000000.0,,0.37284002,43900000000.0,0.28469,0.082270004,0.053322603189073135,24.56391,9994238000000.0,,,1100233000000.0,1276230000000.0,2195792000000.0,175997000000.0,0.2833861394036381
武蔵野銀行,8336,銀行業,プライム（内国株式）,2025-03-31,,Saitama,132489388032.0,0.48175,72790000000.0,,0.27562,13146000000.0,0.17596,0.049429998,0.04893627475065101,,5206986000000.0,,,63434000000.0,161488000000.0,1056170000000.0,98054000000.0,0.7400894626844916
千葉興業銀行,8337,銀行業,プライム（内国株式）,2025-03-31,,Chiba,96990617600.0,0.56027174,48823000000.0,,0.26959,7459000000.0,0.14875,0.04724,0.052405318884850095,,3072058000000.0,,,35810000000.0,244521000000.0,522186000000.0,208711000000.0,2.151867934904252
筑波銀行,8338,銀行業,プライム（内国株式）,2025-03-31,,Tsukuba,24868558848.0,0.25340545,33805000000.0,,0.19291,4103000000.0,0.11652,0.04632,0.031747014925889605,,2798133000000.0,,,143300000000.0,307350000000.0,422640000000.0,164050000000.0,6.59668302464553
七十七銀行,8341,銀行業,プライム（内国株式）,2025-03-31,,Sendai,451833954304.0,0.74845845,157017000000.0,,0.43055,39270000000.0,0.24904,0.06707,0.055066337540665825,23.696499,9848813000000.0,,,712325000000.0,1001241000000.0,2920008000000.0,288916000000.0,0.639429589670929
秋田銀行,8343,銀行業,プライム（内国株式）,2025-03-31,,Akita,62165975040.0,0.37349376,46957000000.0,,0.20959,5662000000.0,0.13123,0.03776,0.04518514215795495,,3303248000000.0,,,87388000000.0,466752000000.0,877867000000.0,379364000000.0,6.102437865020254
山形銀行,8344,銀行業,プライム（内国株式）,2025-03-31,,Yamagata,52232593408.0,0.36472744,45314000000.0,,0.17872,4412000000.0,0.09262,0.03146,0.04292326999343605,,3028251000000.0,,,119014000000.0,206595000000.0,817225000000.0,87581000000.0,1.6767499809149051
岩手銀行,8345,銀行業,プライム（内国株式）,2025-03-31,,Morioka,64749748224.0,0.33734015,42564000000.0,,0.25011998,6976000000.0,0.16489,0.03839,0.048558333664231,,3618130000000.0,,,169276000000.0,319122000000.0,1198152000000.0,149846000000.0,2.3142329369623464
東邦銀行,8346,銀行業,プライム（内国株式）,2025-03-31,,Fukushima,115863248896.0,0.56605935,59629000000.0,,0.26233,7445000000.0,0.12732,0.04166,0.029644954939247646,,6456005000000.0,,,222053000000.0,1235480000000.0,1222007000000.0,1013427000000.0,8.746751102324621
東北銀行,8349,銀行業,スタンダード（内国株式）,2025-03-31,,Morioka,12600036352.0,0.34283805,13615000000.0,,0.22461,1069000000.0,0.08563,0.031,0.03503916847346458,,974237000000.0,,,1110000000.0,63411000000.0,215411000000.0,62301000000.0,4.944509544221353
ふくおかフィナンシャルグループ,8354,銀行業,プライム（内国株式）,2025-03-31,,Fukuoka,831144787968.0,0.8571157,296141000000.0,,0.37518,72136000000.0,0.22076,0.07618,0.028800603100374078,10.807887,31333030000000.0,,,6310034000000.0,7160305000000.0,5597311000000.0,850271000000.0,1.0230118895153757
スルガ銀行,8358,銀行業,プライム（内国株式）,2025-03-31,,Numazu,270808170496.0,0.9345755,66683000000.0,,0.27098,20177000000.0,0.23332001,0.06283,0.08540817752987348,17.690727,3166451000000.0,,,,693361000000.0,444577000000.0,,
八十二銀行,8359,銀行業,プライム（内国株式）,2025-03-31,,Nagano,692833157120.0,0.6980068,201464000000.0,,0.38513002,47982000000.0,0.24160999,0.05016,0.07129023102382512,28.664774,12547659000000.0,,,2176443000000.0,3027055000000.0,3511743000000.0,850612000000.0,1.2277299249589355
山梨中央銀行,8360,銀行業,プライム（内国株式）,2025-03-31,,Kofu,96616996864.0,0.43525594,54711000000.0,,0.29336,7669000000.0,0.13406,0.035889998,0.04700319924117702,,4313770000000.0,,,493584000000.0,554863000000.0,1135925000000.0,61279000000.0,0.6342465817505955
大垣共立銀行,8361,銀行業,プライム（内国株式）,2025-03-31,,Ogaki,140927074304.0,0.43045297,113990000000.0,,0.1919,14718000000.0,0.12968999,0.047810003,0.048689837614429694,,6223375000000.0,,,272303000000.0,774352000000.0,1065325000000.0,502049000000.0,3.56247372961854
福井銀行,8362,銀行業,プライム（内国株式）,2025-03-31,,Fukui,49107550208.0,0.34471437,56122000000.0,,0.25672,7166000000.0,0.09671,0.04211,0.03181327775179359,,4150347000000.0,,,523514000000.0,872378000000.0,940172000000.0,348864000000.0,7.104080706986018
清水銀行,8364,銀行業,プライム（内国株式）,2025-03-31,,Shizuoka,22973523968.0,0.3108919,21187000000.0,,0.20966999,1861000000.0,0.0817,0.02885,0.03964669226338391,,1734014000000.0,,,118034000000.0,243103000000.0,263344000000.0,125069000000.0,5.444049427254155
富山銀行,8365,銀行業,スタンダード（内国株式）,2025-03-31,,Takaoka,9445497856.0,0.32452863,8949000000.0,,0.19344999,954000000.0,0.10548,0.034730002,0.051867371238726666,,519068000000.0,,,11561000000.0,30671000000.0,123008000000.0,19110000000.0,2.0231861031931615
滋賀銀行,8366,銀行業,プライム（内国株式）,2025-03-31,,Otsu,303679176704.0,0.6646411,103311000000.0,,0.3254,18720000000.0,0.18020001,0.04151,0.05908557099244084,125.52381,7083408000000.0,,,939675000000.0,898939000000.0,1802790000000.0,-40736000000.0,-0.13414156493089385
南都銀行,8367,銀行業,プライム（内国株式）,2025-03-31,,Nara,156084469760.0,0.5397713,76348000000.0,,0.23736,13510000000.0,0.15117,0.045100003,0.04053477288874278,,6575433000000.0,,,305375000000.0,678270000000.0,1549750000000.0,372895000000.0,2.38905895361258
百五銀行,8368,銀行業,プライム（内国株式）,2025-03-31,,Tsu,218158563328.0,0.4926759,103531000000.0,,0.17611,18042000000.0,0.15109,0.03556,0.058581341598930206,,6997772000000.0,,,550054000000.0,665527000000.0,1490200000000.0,115473000000.0,0.5293076661235026
紀陽銀行,8370,銀行業,プライム（内国株式）,2025-03-31,,Wakayama,187899822080.0,0.77830845,80261000000.0,,0.36915,17618000000.0,0.22896999,0.08527,0.03968587025282548,,5690164000000.0,,,762999000000.0,807017000000.0,832041000000.0,44018000000.0,0.2342631276215842
ほくほくフィナンシャルグループ,8377,銀行業,プライム（内国株式）,2025-03-31,,Toyama,454182109184.0,0.70017755,168682000000.0,,0.40025002,39072000000.0,0.24624,0.07044,0.03979996618255823,16.542883,15782541000000.0,,,1118836000000.0,3191879000000.0,2325744000000.0,2073043000000.0,4.564343152407531
山陰合同銀行,8381,銀行業,プライム（内国株式）,2025-03-31,,Matsue,207047802880.0,0.66404676,113941000000.0,,0.14932999,18737000000.0,0.16081,0.055120002,0.036542518935162756,,8236870000000.0,,,1351161000000.0,1220745000000.0,1997843000000.0,-130416000000.0,-0.6298835253788518
鳥取銀行,8383,銀行業,スタンダード（内国株式）,2025-03-31,,Tottori,12794490880.0,0.26284185,13876000000.0,,0.20504999,1313000000.0,0.09144,0.02633,0.04336988762582672,,1058368000000.0,,,24056000000.0,93268000000.0,110962000000.0,69212000000.0,5.409515755581202
百十四銀行,8386,銀行業,プライム（内国株式）,2025-03-31,,Takamatsu,143523020800.0,0.42609447,71544000000.0,,0.36347,13700000000.0,0.19193001,0.04196,0.05705505595382912,,5425312000000.0,,,621791000000.0,861929000000.0,1215420000000.0,240138000000.0,1.6731671244199453
四国銀行,8387,銀行業,プライム（内国株式）,2025-03-31,,Kochi,59726934016.0,0.36062527,47083000000.0,,0.28183,6813000000.0,0.14563,0.04309,0.04742547586061411,,3214937000000.0,,,182830000000.0,178834000000.0,1021373000000.0,-3996000000.0,-0.06690448900205606
阿波銀行,8388,銀行業,プライム（内国株式）,2025-03-31,,Tokushima,142724907008.0,0.41943067,70472000000.0,,0.27394,13202000000.0,0.18283,0.03785,0.08303707345845276,,3690685000000.0,,,199514000000.0,427652000000.0,1035528000000.0,228138000000.0,1.5984456026810543
大分銀行,8392,銀行業,プライム（内国株式）,2025-03-31,,Oita,75148926976.0,0.36555988,69493000000.0,,0.25621,7555000000.0,0.10421,0.03496,0.046261808534763145,,4298142000000.0,,,386883000000.0,781091000000.0,1339212000000.0,394208000000.0,5.245690336016329
宮崎銀行,8393,銀行業,プライム（内国株式）,2025-03-31,,Miyazaki,75352973312.0,0.38596347,57870000000.0,,0.30243,9784000000.0,0.15613,0.05325,0.046573780090063896,,3882138000000.0,,,379012000000.0,828456000000.0,773296000000.0,449444000000.0,5.964515801374832
佐賀銀行,8395,銀行業,プライム（内国株式）,2025-03-31,,Saga,50925363200.0,0.42606872,47911000000.0,,0.13312,7496000000.0,0.12877,0.05258,0.03662108253322202,,3061413000000.0,,,6427000000.0,270964000000.0,581260000000.0,264537000000.0,5.1946021270595475
琉球銀行,8399,銀行業,プライム（内国株式）,2025-03-31,,Naha,58829770752.0,0.40983793,60705000000.0,,0.19136,5751000000.0,0.09442,0.04437,0.046961261023443016,9.937802,2837690000000.0,,,19535000000.0,171575000000.0,687566000000.0,152040000000.0,2.5844057873509763
セブン銀行,8410,銀行業,プライム（内国株式）,2025-03-31,,Tokyo,292784963584.0,1.3125025,156657000000.0,,0.16742,18221000000.0,0.084300004,0.07092,0.18531768870778093,17.142857,1213491000000.0,,,98343000000.0,892852000000.0,120702000000.0,794509000000.0,2.713626377100665
みずほフィナンシャルグループ,8411,銀行業,プライム（内国株式）,2025-03-31,,Tokyo,12230542229504.0,1.166559,3645206000000.0,,0.38759997,885433000000.0,0.22700001,0.084680006,0.036856554814174276,14.615453,272796651000000.0,,,22493724000000.0,72483086000000.0,38239994000000.0,49989362000000.0,4.087256399753855
高知銀行,8416,銀行業,スタンダード（内国株式）,2025-03-31,,Kochi,9079474176.0,0.1740565,21279000000.0,,0.09715,860000000.0,0.018229999,0.00829,0.04395522465695471,,1099334000000.0,,,54464000000.0,95757000000.0,283915000000.0,41293000000.0,4.547950597089732
山口フィナンシャルグループ,8418,銀行業,プライム（内国株式）,2025-03-31,,Shimonoseki,377874087936.0,0.5973989,168207000000.0,,0.31258,35345000000.0,0.19577,0.052600004,0.0476418979089434,16.491713,12371305000000.0,,,971580000000.0,1860262000000.0,2130577000000.0,888682000000.0,2.3517939662232537
芙蓉総合リース,8424,その他金融業,プライム（内国株式）,2025-03-31,,Tokyo,399796109312.0,0.8442706,678395000000.0,64760000000.0,0.09019,45277000000.0,0.07051,0.10104,0.13331828847442329,5.773841,3035899000000.0,1476083000000.0,2215183000000.0,2803985000000.0,66598000000.0,155675000000.0,-2737387000000.0,-6.846957577227819
みずほリース,8425,その他金融業,プライム（内国株式）,2025-03-31,,Tokyo,366113423360.0,0.95543563,695423000000.0,48966000000.0,0.05303,42038000000.0,0.06043,0.12806,0.0982219108423393,2.2843173,3496568000000.0,1991876000000.0,2542515000000.0,3198669000000.0,68125000000.0,377214000000.0,-3130544000000.0,-8.550749030913654
東京センチュリー,8439,その他金融業,プライム（内国株式）,2025-03-31,,Tokyo,929422376960.0,0.9448674,1368635000000.0,117060000000.0,0.1016,85279000000.0,0.06104,0.08492,0.15039675144229206,10.403583,5685975000000.0,1881062000000.0,3076059000000.0,4933180000000.0,177364000000.0,451367000000.0,-4755816000000.0,-5.116958788484903
ＳＢＩホールディングス,8473,証券、商品先物取引業,プライム（内国株式）,2025-03-31,,Tokyo,2104253874176.0,1.4648293,1443733000000.0,292554000000.0,0.43282002,162120000000.0,0.14479,,0.039279765506207216,15.667624,30349637000000.0,17139761000000.0,19565669000000.0,5721388000000.0,5500548000000.0,7337675000000.0,-220840000000.0,-0.10494931372597721
Ｊトラスト,8508,その他金融業,スタンダード（内国株式）,2024-12-31,,Tokyo,59649052672.0,0.39302623,128170000000.0,6254000000.0,0.08157,6040000000.0,0.0378,0.03596,0.12378912636062173,7.249191,1093811000000.0,15808000000.0,1009981000000.0,69308000000.0,125327000000.0,190421000000.0,56019000000.0,0.9391431630614313
日本証券金融,8511,その他金融業,プライム（内国株式）,2025-03-31,,Tokyo,152588632064.0,1.1633303,24229000000.0,,0.13033,10375000000.0,0.132,0.06906,0.00975664560503585,,13635244000000.0,,,2929005000000.0,1435297000000.0,640716000000.0,-1493708000000.0,-9.789117182553262
アイフル,8515,その他金融業,プライム（内国株式）,2025-03-31,,Kyoto,237499777024.0,0.7121188,189050000000.0,25304000000.0,0.47661,22516000000.0,0.11632,0.083050005,0.15045106807203004,9.067641,1227057000000.0,789470000000.0,1336938000000.0,789616000000.0,60608000000.0,8247000000.0,-729008000000.0,-3.0695102502194422
日本アジア投資,8518,証券、商品先物取引業,スタンダード（内国株式）,2025-03-31,,Tokyo,5151881216.0,0.75111294,3092000000.0,279000000.0,-0.54639,400000000.0,0.03007,0.02161,0.4420520137492704,,8262000000.0,1353000000.0,9882000000.0,7416000000.0,4302000000.0,117000000.0,-3114000000.0,-0.6044394017332871
名古屋銀行,8522,銀行業,プライム（内国株式）,2025-03-31,,Nagoya,56227373056.0,0.59827536,89169000000.0,,0.28452998,14730000000.0,0.16695999,0.055809997,0.047922156649552766,,5493830000000.0,,,379178000000.0,711182000000.0,936433000000.0,332004000000.0,5.9046685262948095
北洋銀行,8524,銀行業,プライム（内国株式）,2025-03-31,,Sapporo,272990961664.0,0.694358,129868000000.0,,0.21062,20608000000.0,0.0,0.05228,0.028295342453365634,23.16294,13062325000000.0,,,899888000000.0,2653639000000.0,2605518000000.0,1753751000000.0,6.424209026226056
大光銀行,8537,銀行業,スタンダード（内国株式）,2025-03-31,,Nagaoka,16572704768.0,0.21206006,18799000000.0,,0.22564,2495000000.0,0.13141,0.03195,0.04466253517368234,,1603291000000.0,,,88100000000.0,127108000000.0,342970000000.0,39008000000.0,2.3537497678302937
愛媛銀行,8541,銀行業,プライム（内国株式）,2025-03-31,,Matsuyama,47282769920.0,0.34121442,43840000000.0,,0.21947001,5715000000.0,0.12369,0.04235,0.04571995435194033,,2826954000000.0,,,71005000000.0,269082000000.0,633029000000.0,198077000000.0,4.189200428298427
トマト銀行,8542,銀行業,スタンダード（内国株式）,2025-03-31,,Okayama,15306358784.0,0.2711597,22209000000.0,,0.07485,1817000000.0,0.06638,0.02702,0.04095229856322387,,1308166000000.0,,,39983000000.0,108834000000.0,156099000000.0,68851000000.0,4.498195878693967
京葉銀行,8544,銀行業,プライム（内国株式）,2025-03-31,,Chiba,151815208960.0,0.4866373,70560000000.0,,0.2902,12756000000.0,0.15812,0.03639,0.04632618631423821,,6250989000000.0,,,273200000000.0,917713000000.0,1173533000000.0,644513000000.0,4.245378341308446
栃木銀行,8550,銀行業,プライム（内国株式）,2025-03-31,,Utsunomiya,51521921024.0,0.33429247,37891000000.0,,0.262,-22328000000.0,-0.51443,-0.14086,0.04543858002037849,,3180815000000.0,,,33364000000.0,699674000000.0,373527000000.0,666310000000.0,12.932553498725692
北日本銀行,8551,銀行業,プライム（内国株式）,2025-03-31,,Morioka,32102762496.0,0.365942,22837000000.0,,0.25451002,4011000000.0,0.15786,0.04567,0.056644801668833074,,1439877000000.0,,,1362000000.0,111065000000.0,271447000000.0,109703000000.0,3.4172448559113557
東和銀行,8558,銀行業,プライム（内国株式）,2025-03-31,,Maebashi,34233122816.0,0.37385088,29750000000.0,,0.25101998,4520000000.0,0.15278,0.06143,0.03803961216290568,,2291582000000.0,,,121490000000.0,167707000000.0,535044000000.0,46217000000.0,1.350066724803702
福島銀行,8562,銀行業,スタンダード（内国株式）,2025-03-31,,Fukushima,8334623232.0,0.35280344,11616000000.0,,0.0219,-1252000000.0,-0.11254,-0.05459,0.029698321690829418,,781039000000.0,,,2114000000.0,55579000000.0,160643000000.0,53465000000.0,6.414807065870257
大東銀行,8563,銀行業,スタンダード（内国株式）,2025-03-31,,Koriyama,9970695168.0,0.30792883,11138000000.0,,0.24615,1330000000.0,0.11464,0.04131,0.037409686474444315,,818346000000.0,,,4500000000.0,35319000000.0,129938000000.0,30819000000.0,3.0909580004923485
リコーリース,8566,その他金融業,プライム（内国株式）,2025-03-31,,Minato-ku,182172565504.0,0.77397054,312156000000.0,21731000000.0,0.05979,15658000000.0,0.04897,0.06815,0.17008220396436302,13.10712,1142142000000.0,324462000000.0,1119425000000.0,1010707000000.0,1345000000.0,43452000000.0,-1009362000000.0,-5.540691581125245
イオンフィナンシャルサービス,8570,その他金融業,プライム（内国株式）,2025-02-28,,Tokyo,328248623104.0,0.7328522,451765000000.0,,0.12636,19527000000.0,0.03611,0.05466,0.059922619718763594,11.332134,7170727000000.0,,,1280999000000.0,814786000000.0,877619000000.0,-466213000000.0,-1.4203045106217804
アコム,8572,その他金融業,スタンダード（内国株式）,2025-03-31,,Tokyo,745864953856.0,1.1143829,317739000000.0,58565000000.0,0.36211,32124000000.0,0.16294001,0.08164,0.4396912289955187,10.390659,777375000000.0,299224000000.0,1408775000000.0,688207000000.0,60268000000.0,1454000000.0,-627939000000.0,-0.8418936923549738
ジャックス,8584,その他金融業,プライム（内国株式）,2025-03-31,,Tokyo,147910017024.0,0.596171,190976000000.0,25732000000.0,0.2874,18620000000.0,0.08906,0.06503,0.0652508441504198,8.277405,3550981000000.0,1949545000000.0,3701379000000.0,2946256000000.0,174712000000.0,33542000000.0,-2771544000000.0,-18.738041248080492
オリエントコーポレーション,8585,その他金融業,プライム（内国株式）,2025-03-31,,Chiyoda,173265797120.0,0.74142784,245269000000.0,12344000000.0,0.14813,13943000000.0,0.0,,0.08305276958237817,61.07423,2635142000000.0,1445661000000.0,2584626000000.0,2132868000000.0,216805000000.0,21921000000.0,-1916063000000.0,-11.058518368013381
オリックス,8591,その他金融業,プライム（内国株式）,2025-03-31,,Tokyo,4329187835904.0,1.0537362,1829238000000.0,,0.22929001,351630000000.0,0.12679,0.08961,0.24248316949629173,10.413302,12694468000000.0,,,6282798000000.0,1206573000000.0,626910000000.0,-5076225000000.0,-1.1725582701449144
三菱ＨＣキャピタル,8593,その他金融業,プライム（内国株式）,2025-03-31,,Chiyoda,1762202353664.0,0.9971212,2090808000000.0,187127000000.0,0.14112,135165000000.0,0.07143,0.0855,0.15226504404058652,11.18451,9957812000000.0,3558970000000.0,6018651000000.0,8302813000000.0,313399000000.0,550198000000.0,-7989414000000.0,-4.533766501553172
ジャフコ　グループ,8595,証券、商品先物取引業,プライム（内国株式）,2025-03-31,,Tokyo,137378996224.0,1.014708,29683000000.0,12520000000.0,0.39424,9576000000.0,0.33183,0.07682,0.8302935812202153,7.255645,28845000000.0,7520000000.0,165355000000.0,15183000000.0,72486000000.0,3377000000.0,57303000000.0,0.4171161645886972
