会社名,銘柄コード,業種,優先市場,決算月,会計基準,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
日本電設工業,1950,建設業,プライム（内国株式）,2025-03-31,,Tokyo,170563862528,0.8884105,216922000000.0,17934000000.0,-0.028380001,13192000000.0,0.064559996,0.07243,0.6603371256596083,16.406513,86739000000.0,73157000000.0,177804000000.0,4100000000.0,14979000000.0,41318000000.0,10879000000.0,0.06378256119882421
エクシオグループ,1951,建設業,プライム（内国株式）,2025-03-31,,Tokyo,455957872640,1.4479698,670822000000.0,42465000000.0,0.04073,26855000000.0,0.04023,0.08673,0.49982957331071354,18.722021,315724000000.0,206606000000.0,387728000000.0,129189000000.0,40010000000.0,32531000000.0,-89179000000.0,-0.19558605158773293
新日本空調,1952,建設業,プライム（内国株式）,2025-03-31,,Tokyo,140354600960,2.0304382,137684000000.0,11347000000.0,0.06444,9656000000.0,0.073470004,0.15718001,0.5864123351894792,,48872000000.0,46899000000.0,89836000000.0,3856000000.0,20271000000.0,22443000000.0,16415000000.0,0.11695377200123387
九電工,1959,建設業,プライム（内国株式）,2025-03-31,,Fukuoka City,521283698688,1.6671432,473953000000.0,41388000000.0,0.110360004,28883000000.0,0.06172,0.0953,0.6348429387969013,14.834944,176321000000.0,147529000000.0,299268000000.0,22474000000.0,71693000000.0,80153000000.0,49219000000.0,0.094418835892773
ＭＵＳＣＡＴ　ＧＲＯＵＰ,195A,サービス業,グロース（内国株式）,2025-03-31,,Shibuya,2852911104,2.720992,2986723000.0,88007000.0,-0.20694,112934000.0,-0.00763,,0.32769504753276935,,2389634000.0,970190000.0,1855867000.0,1987257000.0,543999000.0,,-1443258000.0,-0.505889579936943
サンテック,1960,建設業,スタンダード（内国株式）,2025-03-31,,Tokyo,15446781952,0.5188185,67859000000.0,2123000000.0,0.01954,1748000000.0,0.02398,0.05737,0.5160317756059554,,28451000000.0,26990000000.0,39842000000.0,3051000000.0,9111000000.0,2866000000.0,6060000000.0,0.3923147241173668
三機工業,1961,建設業,プライム（内国株式）,2025-03-31,,Tokyo,264043675648,2.5603518,253135000000.0,21895000000.0,0.044460002,17203000000.0,0.06945,0.17312999,0.5296780007866998,22.197994,94459000000.0,82283000000.0,138834000000.0,7399000000.0,31856000000.0,31816000000.0,24457000000.0,0.09262482784326916
日揮ホールディングス,1963,建設業,プライム（内国株式）,2025-03-31,,Yokohama,364813058048,0.9606218,858082000000.0,-11474000000.0,0.04162,-398000000.0,-0.00851,-0.01864,0.4981732393917174,12.393268,391916000000.0,346928000000.0,561267000000.0,34889000000.0,333701000000.0,80386000000.0,298812000000.0,0.8190825229745039
中外炉工業,1964,建設業,プライム（内国株式）,2025-03-31,,Osaka,31772958720,1.180893,36247000000.0,2736000000.0,-0.05845,2998000000.0,0.099530004,0.14032,0.5812335850295469,13.429184,20129000000.0,15233000000.0,35982000000.0,5507000000.0,4392000000.0,6533000000.0,-1115000000.0,-0.035092734353950654
テクノ菱和,1965,建設業,スタンダード（内国株式）,2025-03-31,,Tokyo,95547326464,1.819702,84190000000.0,9634000000.0,0.11431,7256000000.0,0.09423,0.16259001,0.6604418497311727,,27217000000.0,23863000000.0,56216000000.0,65000000.0,12571000000.0,10231000000.0,12506000000.0,0.13088801605256814
高田工業所,1966,建設業,スタンダード（内国株式）,2025-03-31,,Kitakyushu,11657186304,0.5919758,58067410000.0,2933802000.0,0.00042,2309002000.0,0.03341,0.09877,0.44902484756911126,6.118143,24592853000.0,18467630000.0,31101353000.0,9372261000.0,5186250000.0,410662000.0,-4186011000.0,-0.35909274252257845
ヤマト,1967,建設業,スタンダード（内国株式）,2025-03-31,,Maebashi,46721986560,1.266495,53168544000.0,4796727000.0,0.098000005,3932952000.0,0.07735,0.10934,0.6992975503526981,,17611370000.0,14951177000.0,34739278000.0,1221524000.0,11494518000.0,12255933000.0,10272994000.0,0.21987494018062576
太平電業,1968,建設業,プライム（内国株式）,2025-03-31,,Tokyo,131889274880,1.1671703,125670000000.0,13037000000.0,0.05187,9753000000.0,0.068969995,0.07901,0.7329245015347313,12.191328,40019000000.0,23491000000.0,108609000000.0,14108000000.0,42607000000.0,17635000000.0,28499000000.0,0.21608277114215643
高砂熱学工業,1969,建設業,プライム（内国株式）,2025-03-31,,Tokyo,567933796352,3.137708,381661000000.0,32012000000.0,0.105900005,27631000000.0,0.08524,0.20162001,0.5393836076537025,25.415386,150668000000.0,130040000000.0,245138000000.0,37737000000.0,47647000000.0,43792000000.0,9910000000.0,0.01744921690460181
ＭＦＳ,196A,その他金融業,グロース（内国株式）,2024-06-30,,Tokyo,2984885504,1.3409634,1889942000.0,-110789000.0,0.022869999,-121571000.0,0.05485,0.07459,0.8512327397843067,,360170000.0,260170000.0,2259557000.0,108330000.0,1976801000.0,,1868471000.0,0.6259774445271319
三晃金属工業,1972,建設業,スタンダード（内国株式）,2025-03-31,,Tokyo,29880782848,1.9966049,45360000000.0,4119000000.0,0.05955,2941000000.0,0.04912,0.12157,0.6542035772043737,,14326000000.0,11046000000.0,32486000000.0,85000000.0,14603000000.0,10000000.0,14518000000.0,0.4858641111864888
朝日工業社,1975,建設業,プライム（内国株式）,2025-03-31,,Tokyo,82803818496,2.0158687,91946000000.0,7251000000.0,0.10686,6229000000.0,0.07582,0.17426,0.5197437578066064,,38834000000.0,36786000000.0,60288000000.0,3994000000.0,18532000000.0,9836000000.0,14538000000.0,0.17557161329102577
明星工業,1976,建設業,プライム（内国株式）,2025-03-31,,Osaka,78770307072,1.1701224,66283000000.0,10614000000.0,0.07695,8454000000.0,0.0,,0.7740650011853291,,19378000000.0,14631000000.0,61236000000.0,800000000.0,33258000000.0,6297000000.0,32458000000.0,0.4120588227532459
大氣社,1979,建設業,プライム（内国株式）,2025-03-31,,Tokyo,185213206528,1.3043277,276212000000.0,17975000000.0,0.062119998,11026000000.0,0.03979,0.08651,0.5515109071403028,7.676789,111963000000.0,101030000000.0,210935000000.0,13316000000.0,47556000000.0,26324000000.0,34240000000.0,0.1848680266481089
タウンズ,197A,医薬品,スタンダード（内国株式）,2024-06-30,,Shizuoka,57279868928,3.3113368,18434863000.0,8030098000.0,-1.04472,5774086000.0,0.33903,0.40634,0.4670587541746657,8.937121,15594567000.0,10474442000.0,16915714000.0,9539000000.0,9424891000.0,,-114109000.0,-0.001992130955177873
ダイダン,1980,建設業,プライム（内国株式）,2025-03-31,,Osaka,267965792256,2.4597495,262732000000.0,23038000000.0,0.16114001,17443000000.0,0.082650006,0.22654,0.4970437835854516,21.113373,106105000000.0,100523000000.0,165326000000.0,23602000000.0,51761000000.0,17116000000.0,28159000000.0,0.10508430857136578
協和日成,1981,建設業,スタンダード（内国株式）,2025-03-31,,Tokyo,16324581376,1.5310988,37416616000.0,1483259000.0,0.03773,1133684000.0,0.02252,0.0725,0.6654239458116251,,9487797000.0,8940228000.0,17002068000.0,36672000.0,6777925000.0,4181835000.0,6741253000.0,0.4129510487730378
日比谷総合設備,1982,建設業,プライム（内国株式）,2025-03-31,,Tokyo,99407388672,1.4199944,89786000000.0,7460000000.0,0.08505999,5906000000.0,0.07045,0.09285,0.7073712655757394,,28233000000.0,26536000000.0,72886000000.0,17000000.0,19781000000.0,22381000000.0,19764000000.0,0.19881821928963828
ＰｏｓｔＰｒｉｍｅ,198A,情報・通信業,グロース（内国株式）,2025-05-31,,,4821801984,4.832729,897378000.0,183175000.0,-0.07107,87339000.0,0.096990004,,0.7962020244588859,,255334000.0,255334000.0,1217514000.0,,912870000.0,,,
神田通信機,1992,建設業,スタンダード（内国株式）,2025-03-31,,Tokyo,6153902080,1.0198712,7179706000.0,625592000.0,-0.0037,431625000.0,0.06008,0.07318,0.6447162017307642,,3370134000.0,2174854000.0,5313860000.0,348317000.0,2761894000.0,2018540000.0,2413577000.0,0.3922026981618791
高橋カーテンウォール工業,1994,建設業,スタンダード（内国株式）,2024-12-31,,Chuo-ku,4077037568,0.38469762,9383723000.0,593804000.0,-0.02362,372702000.0,0.00821,0.00617,0.7763077564319859,,3104154000.0,2463369000.0,8691787000.0,1329000000.0,1028871000.0,1351205000.0,-300129000.0,-0.07361447987520728
暁飯島工業,1997,建設業,スタンダード（内国株式）,2024-08-31,,Mito,6664862208,3.6119604,8825161000.0,751087000.0,0.04815,559327000.0,0.04271,0.1333,0.6605817515007797,,3499450000.0,2962668000.0,6974846000.0,620713000.0,5042891000.0,529218000.0,4422178000.0,0.663506290451429
ニップン,2001,食料品,プライム（内国株式）,2025-03-31,,Tokyo,192987791360,0.78073394,410878000000.0,21489000000.0,0.053200003,24757000000.0,0.04842,0.08009,0.6068091757550861,10.407103,152745000000.0,104407000000.0,159014000000.0,57028000000.0,44945000000.0,85530000000.0,-12083000000.0,-0.06261017816127205
日清製粉グループ本社,2002,食料品,プライム（内国株式）,2025-03-31,,Tokyo,541778542592,1.1089591,851486000000.0,46380000000.0,0.05246,34684000000.0,0.04157,0.07108,0.6141522299873499,14.6724205,287143000000.0,147313000000.0,338728000000.0,84533000000.0,93968000000.0,158338000000.0,9435000000.0,0.017414864669354883
日東富士製粉,2003,食料品,スタンダード（内国株式）,2025-03-31,,Tokyo,65465597952,1.3384892,72341000000.0,5102000000.0,0.059720002,3550000000.0,0.04415,0.06518,0.7840212245416707,,13521000000.0,9893000000.0,32444000000.0,420000000.0,1195000000.0,8394000000.0,775000000.0,0.01183827879443242
昭和産業,2004,食料品,プライム（内国株式）,2025-03-31,,Tokyo,102774915072,0.75437987,334425000000.0,11126000000.0,0.04176,11599000000.0,0.02754,0.0677,0.528281357630409,10.282652,116885000000.0,78362000000.0,112749000000.0,50726000000.0,8106000000.0,47221000000.0,-42620000000.0,-0.4146926316615502
鳥越製粉,2009,食料品,スタンダード（内国株式）,2024-12-31,,Fukuoka City,23965276160,0.6817224,26168384000.0,1063123000.0,0.060599998,950007000.0,0.04275,0.03167,0.7909320898563444,,9459892000.0,4210946000.0,23541258000.0,3286009000.0,10373448000.0,11210321000.0,7087439000.0,0.29573783972619155
豆蔵デジタルホールディングス,202A,情報・通信業,グロース（内国株式）,2025-03-31,,Shinjuku,30671550464,10.913389,10551965000.0,2070329000.0,0.1863,1433833000.0,0.13646,,0.7234368312190882,,1303276000.0,1291302000.0,3680339000.0,102888000.0,1832835000.0,,1729947000.0,0.05640233290555311
中部飼料,2053,食料品,プライム（内国株式）,2025-03-31,,Nagoya,53376425984,0.78537774,209837000000.0,4282000000.0,0.021329999,3503000000.0,0.0,0.056110002,0.6636904175936682,12.316076,34066000000.0,23361000000.0,66157000000.0,9880000000.0,11942000000.0,6943000000.0,2062000000.0,0.0386312864150571
日和産業,2055,食料品,スタンダード（内国株式）,2025-03-31,,Kobe,5976891392,0.32391557,48577000000.0,906000000.0,0.02388,310000000.0,0.00769,0.02005,0.6138827172961692,,11470000000.0,11219000000.0,23625000000.0,3969000000.0,9019000000.0,950000000.0,5050000000.0,0.8449208240188816
ロゴスホールディングス,205A,建設業,グロース（内国株式）,2025-05-31,,Obihiro,6331796992,1.8589987,36269311000.0,487266000.0,0.06336,199832000.0,0.0054900004,0.06125,0.16127662227661768,,17716083000.0,12801887000.0,14351739000.0,7622144000.0,7161453000.0,,-460691000.0,-0.07275833394249163
フィード・ワン,2060,食料品,プライム（内国株式）,2025-03-31,,Yokohama,44378193920,0.79597634,296045000000.0,6343000000.0,0.02052,5387000000.0,0.01947,,0.43990593692619917,65.224724,68825000000.0,50168000000.0,80085000000.0,27945000000.0,10342000000.0,10450000000.0,-17603000000.0,-0.39665877416581447
ＰＲＩＳＭ　ＢｉｏＬａｂ,206A,医薬品,グロース（内国株式）,2024-09-30,,Fujisawa,6307515392,,305620000.0,-782392000.0,0.0,-1049514000.0,0.0,,0.7735121890682393,,1025665000.0,1019869000.0,4483094000.0,,4392022000.0,,,
構造計画研究所ホールディングス,208A,情報・通信業,スタンダード（内国株式）,2025-06-30,,Tokyo,35311579136,3.3995216,20137374000.0,3073445000.0,0.26604998,2048962000.0,0.10863,0.19658001,0.4574361656566391,,11898781000.0,6833579000.0,9444243000.0,3613685000.0,4242765000.0,4239727000.0,629080000.0,0.01781511944218478
日本甜菜製糖,2108,食料品,プライム（内国株式）,2025-03-31,,Tokyo,35771084800,0.49600855,64796000000.0,536000000.0,-0.00518,2703000000.0,-0.043920003,-0.03885,0.7294175764461789,,27387000000.0,16435000000.0,51318000000.0,9048000000.0,3164000000.0,25456000000.0,-5884000000.0,-0.1644903986808921
ＤＭ三井製糖,2109,食料品,プライム（内国株式）,2025-03-31,,Tokyo,104044929024,0.93974614,178785000000.0,13844000000.0,0.07616,6295000000.0,0.0,,0.5668410848879305,,82857000000.0,45756000000.0,98689000000.0,48619000000.0,40596000000.0,16728000000.0,-8023000000.0,-0.07711091809336847
塩水港精糖,2112,食料品,スタンダード（内国株式）,2025-03-31,,Tokyo,12268617728,0.7272443,32519000000.0,2881000000.0,0.07965,2136000000.0,0.06464,0.13613,0.5651759904778099,,12786000000.0,7947000000.0,9756000000.0,8248000000.0,3313000000.0,8375000000.0,-4935000000.0,-0.40224580383958963
フジ日本,2114,食料品,スタンダード（内国株式）,2025-03-31,,Tokyo,29498898432,1.2150412,28209627000.0,3232701000.0,0.10651,2845999000.0,0.0,0.11179,0.705748612226435,,9887606000.0,5795341000.0,17696870000.0,4818000000.0,6644241000.0,11338784000.0,1826241000.0,0.06190878633009966
ウェルネオシュガー,2117,食料品,プライム（内国株式）,2025-03-31,,Tokyo,87877566464,1.197819,97069000000.0,8024000000.0,0.084,5565000000.0,0.054959998,0.0788,0.660540814847035,,35990000000.0,32009000000.0,47051000000.0,17756000000.0,15445000000.0,9503000000.0,-2311000000.0,-0.026297951718391364
カドス・コーポレーション,211A,建設業,スタンダード（内国株式）,2024-07-31,,,4601532928,1.06757,6475088000.0,637497000.0,,405173000.0,,,0.48798533288622137,,4302747000.0,1524785000.0,3417779000.0,2094533000.0,2443971000.0,3150000.0,349438000.0,0.07593947614146031
ＬＩＦＵＬＬ,2120,サービス業,プライム（内国株式）,2024-09-30,,Tokyo,27036565504,1.0636367,34466000000.0,-6444000000.0,0.1742,-8463000000.0,-0.022219999,-0.16608,0.5852006506275643,22.44681,16989000000.0,10295000000.0,21589000000.0,5537000000.0,14633000000.0,2220000000.0,9096000000.0,0.33643326474489765
ＭＩＸＩ,2121,サービス業,プライム（内国株式）,2025-03-31,,Tokyo,213989916672,1.2281023,154847000000.0,26600000000.0,0.0855,17601000000.0,0.10751,0.09589,0.7983409002234597,16.60469,44213000000.0,31380000000.0,169931000000.0,12452000000.0,110666000000.0,6023000000.0,98214000000.0,0.4589655509354709
インタースペース,2122,サービス業,スタンダード（内国株式）,2024-09-30,,Tokyo,7676564480,1.3808693,7909961000.0,555755000.0,0.00592,59522000.0,-0.0116,-0.01746,0.5022751316109619,9.216277,5590713000.0,5524299000.0,9628330000.0,,5953973000.0,482902000.0,,
ジェイエイシーリクルートメント,2124,サービス業,プライム（内国株式）,2024-12-31,,Tokyo,178580766720,9.669766,39156000000.0,9096000000.0,0.24699,5611000000.0,0.16183001,0.39646998,0.6955752892784377,7.908612,7919000000.0,7726000000.0,22349000000.0,0.0,19051000000.0,0.0,19051000000.0,0.10668002131422365
日本Ｍ＆Ａセンターホールディングス,2127,サービス業,プライム（内国株式）,2025-03-31,,Tokyo,240646995968,5.497619,44077707000.0,16715662000.0,0.27833,10955880000.0,0.25521,0.27111,0.7635089190013039,19.541473,14196820000.0,9896064000.0,42566635000.0,5400000000.0,39211152000.0,13945317000.0,33811152000.0,0.14050103498693178
フィットイージー,212A,サービス業,スタンダード（内国株式）,2024-10-31,,,52119855104,13.556296,6673497000.0,1631691000.0,0.26096,1082123000.0,0.16979,,0.5072462730603909,,2890926000.0,1764288000.0,3771726000.0,769111000.0,2500684000.0,,1731573000.0,0.033222905101037176
メンバーズ,2130,サービス業,プライム（内国株式）,2025-03-31,,Tokyo,16279491584,2.8024812,22329565000.0,493143000.0,0.10029,349824000.0,0.01567,0.059580002,0.49313503164704736,8.129822,5970033000.0,5322087000.0,8034144000.0,939754000.0,4014913000.0,1541511000.0,3075159000.0,0.18889772964546164
北浜キャピタルパートナーズ,2134,サービス業,スタンダード（内国株式）,2025-03-31,,Osaka,24370065408,4.111842,701607000.0,-579064000.0,-5.57143,-835207000.0,-1.76697,-0.30372998,0.7561751709487464,,646316000.0,472726000.0,1494558000.0,256399000.0,256472000.0,59938000.0,73000.0,2.995478213859704e-06
ヒップ,2136,サービス業,スタンダード（内国株式）,2025-03-31,,Yokohama,5470348800,2.9630191,5969419000.0,565185000.0,0.088599995,413669000.0,0.04348,0.12212,0.6740247608073225,,1924771000.0,1436135000.0,4260553000.0,400000000.0,3432998000.0,,3032998000.0,0.5544432559766573
クルーズ,2138,情報・通信業,スタンダード（内国株式）,2025-03-31,,Tokyo,5740632064,0.63474464,14191649000.0,-1025701000.0,-0.03283,-530396000.0,-0.0301,-0.041339997,0.3116094572580459,30.456852,20202913000.0,4556815000.0,12775565000.0,17110910000.0,10104071000.0,3656678000.0,-7006839000.0,-1.2205692547237947
中広,2139,サービス業,スタンダード（内国株式）,2025-03-31,,Gifu,3060010752,1.6004268,11332980000.0,309794000.0,-0.010570001,163736000.0,0.01047,0.06884,0.39910830450612006,,2955148000.0,2351587000.0,3613741000.0,1229325000.0,1904103000.0,171201000.0,674778000.0,0.2205149114456445
ＵＴグループ,2146,サービス業,プライム（内国株式）,2025-03-31,,Tokyo,106796883968,3.4238386,194748000000.0,8079000000.0,0.05901,8965000000.0,0.02901,0.17708999,0.5273716576734091,9.298918,30023000000.0,22927000000.0,54270000000.0,7906000000.0,31708000000.0,6000000.0,23802000000.0,0.22287167111665818
アイティメディア,2148,サービス業,プライム（内国株式）,2025-03-31,,Tokyo,33290684416,4.369461,8100911000.0,2028809000.0,0.18742001,1496566000.0,0.18053,0.18608,0.8528395130873482,20.957575,1618548000.0,1523669000.0,9111803000.0,44146000.0,6562002000.0,,6517856000.0,0.1957861820608116
ケアネット,2150,サービス業,プライム（内国株式）,2024-12-31,,Tokyo,46132924416,4.478662,11182987000.0,2361302000.0,0.22945999,1139848000.0,0.119540006,0.12938,0.789572980309113,25.22074,2783349000.0,2518198000.0,10464710000.0,135422000.0,7360989000.0,1133701000.0,7225567000.0,0.15662495043331787
幼児活動研究会,2152,サービス業,スタンダード（内国株式）,2025-03-31,,Tokyo,15220793344,3.4597063,7073691000.0,1164428000.0,0.11983,872328000.0,0.077080004,0.10626,0.7618332154092071,,3213281000.0,987327000.0,9642344000.0,,9251185000.0,2773596000.0,,
Ｅ・Ｊホールディングス,2153,サービス業,プライム（内国株式）,2025-05-31,,Okayama,32824938496,0.8409781,42705000000.0,4489000000.0,0.2174,3203000000.0,0.075,0.09612001,0.6545730710811175,,17959000000.0,10057000000.0,33829000000.0,7439000000.0,21459000000.0,3298000000.0,14020000000.0,0.42711428086022024
オープンアップグループ,2154,サービス業,プライム（内国株式）,2025-06-30,,Minato,154032717824,2.0010583,187954000000.0,16244000000.0,0.081020005,12559000000.0,0.06682,0.16521999,0.642491564929667,11.855771,43835000000.0,38778000000.0,47339000000.0,5030000000.0,20353000000.0,3876000000.0,15323000000.0,0.09947886537656422
セーラー広告,2156,サービス業,スタンダード（内国株式）,2025-03-31,,Takamatsu,1623604992,0.83474153,2097648000.0,9743000.0,-0.24700001,27262000.0,0.02169,0.024489999,0.48077560083915055,,2200770000.0,1742903000.0,2216955000.0,534283000.0,762125000.0,263868000.0,227842000.0,0.14033093093618673
コシダカホールディングス,2157,サービス業,プライム（内国株式）,2024-08-31,,Tokyo,116794220544,3.3116684,63263940000.0,10164158000.0,0.1887,6735312000.0,0.099300005,0.20876,0.49185257702623675,22.251884,31360274000.0,13975861000.0,11903342000.0,11436300000.0,6772024000.0,793586000.0,-4664276000.0,-0.03993584595431948
ＦＲＯＮＴＥＯ,2158,サービス業,グロース（内国株式）,2025-03-31,,Tokyo,41943715840,12.6000395,6099403000.0,527550000.0,-0.05757,555086000.0,0.04336,0.082200006,0.49912793075651135,99.90655,3239041000.0,2844378000.0,4003036000.0,1986667000.0,2598740000.0,966614000.0,612073000.0,0.014592722360003477
タイミー,215A,サービス業,グロース（内国株式）,2024-10-31,,Tokyo,153999687680,11.888671,26880693000.0,4247676000.0,0.21896,2797078000.0,0.15762,,0.34227603300995935,29.849594,17479021000.0,16699104000.0,25360846000.0,11426523000.0,12238870000.0,,812347000.0,0.005274991217436734
ジーエヌアイグループ,2160,医薬品,グロース（内国株式）,2024-12-31,,Tokyo,131277406208,3.3868766,23611705000.0,1402302000.0,-0.05867,1098233000.0,-0.0060900003,-0.0585,0.506597738492893,12.273412,32229009000.0,12464403000.0,29222643000.0,7205879000.0,10115037000.0,5764350000.0,2909158000.0,0.02216038604076805
ｎｍｓ　ホールディングス,2162,サービス業,スタンダード（内国株式）,2025-03-31,,Tokyo,8813139968,1.9134009,75707594000.0,1650192000.0,0.020060001,630626000.0,-0.0037099998,-0.0692,0.14543245162853605,,30946697000.0,27947948000.0,26077681000.0,19900060000.0,3789282000.0,17411000.0,-16110778000.0,-1.8280406368782636
アルトナー,2163,サービス業,プライム（内国株式）,2025-01-31,,Yokohama,21516359680,4.2767534,11125970000.0,1810142000.0,0.19208,1260601000.0,0.11766,0.28402,0.7040051773090793,23.656542,1979508000.0,1262765000.0,6130702000.0,,4588976000.0,1498000.0,,
地域新聞社,2164,サービス業,グロース（内国株式）,2024-08-31,,Yachiyo,2483087872,13.76394,2977195000.0,34307000.0,-0.03861,3476000.0,-0.09034,-1.35309,0.24247733232579202,,944327000.0,666278000.0,1060761000.0,365878000.0,772176000.0,,406298000.0,0.16362610626129304
パソナグループ,2168,サービス業,プライム（内国株式）,2025-05-31,,Tokyo,83213451264,0.6255289,309240000000.0,-1238000000.0,0.00054000004,-8658000000.0,-0.027999999,-0.0537,0.5091119009349603,44.62475,123908000000.0,87728000000.0,188948000000.0,32676000000.0,124771000000.0,7655000000.0,92095000000.0,1.1067321280525033
ＣＤＳ,2169,サービス業,スタンダード（内国株式）,2024-12-31,,Okazaki,12439021568,1.3938837,10492254000.0,1506502000.0,0.062470004,1056588000.0,0.09,0.10465,0.781479209712445,,2488107000.0,2472880000.0,8302755000.0,600000000.0,4176349000.0,133255000.0,3576349000.0,0.2875104750361021
リンクアンドモチベーション,2170,サービス業,プライム（内国株式）,2024-12-31,,Tokyo,57935990784,4.676794,37458000000.0,5485000000.0,0.18369,3691000000.0,0.0968,0.30027,0.3401350292362409,14.448871,18794000000.0,10115000000.0,13940000000.0,11629000000.0,8607000000.0,1339000000.0,-3022000000.0,-0.052161013544530184
博展,2173,サービス業,グロース（内国株式）,2024-12-31,,Tokyo,11060800512,2.7528179,18845437000.0,1393719000.0,0.14354,999210000.0,0.05825,,0.4245739866276587,,4541225000.0,3231386000.0,6494522000.0,1738910000.0,2642641000.0,1792000.0,903731000.0,0.08170574987041228
エス・エム・エス,2175,サービス業,プライム（内国株式）,2025-03-31,,Tokyo,129030463488,2.9509435,60952000000.0,6336000000.0,0.19371,6054000000.0,0.10983,0.15301,0.6181996341782074,14.623256,29223000000.0,23990000000.0,38664000000.0,8053000000.0,16175000000.0,2875000000.0,8122000000.0,0.06294637545617555
成学社,2179,サービス業,スタンダード（内国株式）,2025-03-31,,Osaka,4332910080,1.267674,14287096000.0,778288000.0,-0.19814,461479000.0,0.026689999,0.11891,0.4073948564597974,,5613454000.0,3478552000.0,3848057000.0,2342174000.0,2177739000.0,10620000.0,-164435000.0,-0.0379502452079504
サニーサイドアップグループ,2180,サービス業,スタンダード（内国株式）,2024-06-30,,Tokyo,11221848064,2.4316947,17908253000.0,1465417000.0,0.04828,795167000.0,0.0484,0.21576001,0.4837911611928278,,4336474000.0,3362433000.0,6549627000.0,991278000.0,3185218000.0,304822000.0,2193940000.0,0.1955061222971126
パーソルホールディングス,2181,サービス業,プライム（内国株式）,2025-03-31,,Minato,611433971712,3.2033849,1451238000000.0,57427000000.0,0.04121,35871000000.0,0.022939999,,0.3513374809632679,15.439775,333364000000.0,266159000000.0,299974000000.0,77280000000.0,82818000000.0,25776000000.0,5538000000.0,0.009057396638419904
リニカル,2183,サービス業,スタンダード（内国株式）,2025-03-31,,Osaka,7927837696,1.1855185,10437032000.0,-583500000.0,-0.03965,-539102000.0,-0.06244,-0.08515,0.4323889966332648,14.936171,9521846000.0,7477214000.0,11627196000.0,2327994000.0,7039571000.0,272500000.0,4711577000.0,0.5943079539049131
シイエム・シイ,2185,サービス業,スタンダード（内国株式）,2024-09-30,,Nagoya,22625236992,1.1073825,19523921000.0,2975450000.0,0.08245,2078955000.0,0.11569,0.10593,0.7811664263534818,,5480193000.0,3552361000.0,17610210000.0,298351000.0,12320594000.0,1896444000.0,12022243000.0,0.5313642904271418
ソーバル,2186,サービス業,スタンダード（内国株式）,2025-02-28,,Tokyo,7261457920,1.6820598,8682548000.0,612242000.0,0.07556,432188000.0,0.04975,0.10311,0.7633654927980917,,1344385000.0,1225851000.0,5151616000.0,,3501033000.0,23842000.0,,
Ｌｉｂｅｒａｗａｒｅ,218A,精密機器,グロース（内国株式）,2024-07-31,,Chiba,49669595136,53.344418,815308000.0,-440786000.0,-0.31538,-437972000.0,0.03272,0.05118,0.5704715722766431,,651763000.0,359072000.0,1356408000.0,370210000.0,1061245000.0,,691035000.0,0.013912636052455863
クックパッド,2193,サービス業,スタンダード（内国株式）,2024-12-31,,Yokohama,13090174976,1.0625961,5876631000.0,673627000.0,0.052550003,1332453000.0,0.11145,0.047909997,0.9069155474630838,-5.537975,1397898000.0,646230000.0,13336099000.0,837279000.0,12083662000.0,224364000.0,11246383000.0,0.8591468808185929
アミタホールディングス,2195,サービス業,グロース（内国株式）,2024-12-31,,Kyoto,6196021760,2.2965176,4931476000.0,473480000.0,0.09816,423184000.0,0.06759,0.12907,0.4045809258897584,,3861068000.0,1657957000.0,3853197000.0,2005115000.0,2729355000.0,449552000.0,724240000.0,0.11688790453828232
エスクリ,2196,サービス業,スタンダード（内国株式）,2025-03-31,,Tokyo,3094110720,0.52078,26179324000.0,803520000.0,-0.08984,314018000.0,0.00493,0.02093,0.2940267084884993,61.89189,15058303000.0,6619187000.0,8059042000.0,8166945000.0,4571546000.0,,-3595399000.0,-1.162013685146988
アイ・ケイ・ケイホールディングス,2198,サービス業,プライム（内国株式）,2024-10-31,,Imari,22719348736,2.1854038,23263539000.0,2490989000.0,0.06668,1702027000.0,0.05051,0.11229999,0.5107732653156271,15.734126,10081122000.0,5818717000.0,7797077000.0,3596586000.0,6729741000.0,,3133155000.0,0.137906902015873
Ｈｅａｒｔｓｅｅｄ,219A,医薬品,グロース（内国株式）,2024-10-31,,Tokyo,71206453248,9.983514,873610000.0,-1038802000.0,0.19927,-812725000.0,0.19673,,0.937129099379506,,444346000.0,282074000.0,6403814000.0,5393000.0,5297166000.0,,5291773000.0,0.07431591883350308
森永製菓,2201,食料品,プライム（内国株式）,2025-03-31,,Tokyo,224755875840,1.8237638,228957000000.0,21267000000.0,0.117740005,17710000000.0,0.07696,0.1398,0.623203451658682,13.581437,77595000000.0,51889000000.0,104667000000.0,20188000000.0,31062000000.0,10251000000.0,10874000000.0,0.04838138250828655
中村屋,2204,食料品,スタンダード（内国株式）,2025-03-31,,Tokyo,18137569280,0.71922934,37247627000.0,1070416000.0,-0.23627001,884947000.0,0.009649999,,0.6214340758785899,,16471007000.0,4475367000.0,11202339000.0,495045000.0,2616883000.0,6529882000.0,2121838000.0,0.11698579711779328
