会社名,銘柄コード,業種,優先市場,決算月,会計基準,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
山洋電気,6516,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,40046297088,1.0664786,97847000000.0,7936000000.0,0.07321,5637000000.0,0.05391,0.04717,0.7783324635372318,5.5302324,32281000000.0,23533000000.0,94862000000.0,7281000000.0,28898000000.0,11845000000.0,21617000000.0,0.5398002205421785
デンヨー,6517,電気機器,プライム（内国株式）,2025-03-31,,Chuo,61578301440,0.8075713,70753000000.0,7394000000.0,0.043509997,5647000000.0,0.07151,0.06516,0.7495514194543321,10.901847,22447000000.0,17575000000.0,66647000000.0,4449000000.0,23500000000.0,10758000000.0,19051000000.0,0.3093784588807261
三相電機,6518,電気機器,スタンダード（内国株式）,2025-03-31,,Himeji,4488860160,0.37715194,16029586000.0,69704000.0,0.050869998,118436000.0,0.02026,0.02815,0.6428448549922338,,6610366000.0,4349882000.0,10829394000.0,1856975000.0,2706411000.0,974133000.0,849436000.0,0.18923200316402816
オキサイド,6521,電気機器,グロース（内国株式）,2025-02-28,,Hokuto,25228978176,4.994798,8394851000.0,126321000.0,-0.040289998,-2703613000.0,-0.309,-0.43216,0.29731164058610077,48.53132,12793204000.0,6346888000.0,8524155000.0,10369234000.0,2245402000.0,,-8123832000.0,-0.3220040044161636
アスタリスク,6522,電気機器,グロース（内国株式）,2024-08-31,,Osaka,3015379456,1.6706895,1578458000.0,-224847000.0,-0.07139,-389744000.0,0.0,,0.5792853927916075,,1117938000.0,1032124000.0,1532202000.0,756670000.0,467291000.0,101250000.0,-289379000.0,-0.09596768971287971
ＰＨＣホールディングス,6523,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,123846647808,0.898138,361593000000.0,22952000000.0,0.04595,10484000000.0,0.03141,0.077659994,0.26599772386672227,10.829646,391311000000.0,140555000000.0,172790000000.0,255260000000.0,39592000000.0,13932000000.0,-215668000000.0,-1.7414116878993047
湖北工業,6524,電気機器,スタンダード（内国株式）,2024-12-31,,Nagahama-shi,81990909952,4.046735,15924000000.0,3940000000.0,0.26477,3252000000.0,0.12832,0.09759,0.8167619578859294,25.813555,5256000000.0,2945000000.0,18331000000.0,2308000000.0,9327000000.0,856000000.0,7019000000.0,0.08560705088050784
ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,6525,電気機器,プライム（内国株式）,2025-03-31,,Chiyoda,981662498816,4.9339037,238933000000.0,51320000000.0,0.18763,36004000000.0,0.13071999,0.14815,0.5744102696244934,21.991007,145344000000.0,82671000000.0,172852000000.0,60184000000.0,44755000000.0,1706000000.0,-15429000000.0,-0.015717214438372845
ソシオネクスト,6526,電気機器,プライム（内国株式）,2025-03-31,,Yokohama,491077206016,3.834682,188535000000.0,25000000000.0,0.04168,19600000000.0,0.07332,0.09491,0.804676123819813,19.624859,33266000000.0,31271000000.0,126290000000.0,1298000000.0,72837000000.0,0.0,71539000000.0,0.14567770428682686
ベイカレント,6532,サービス業,プライム（内国株式）,2025-02-28,,Tokyo,1283234725888,13.476659,116056000000.0,42615000000.0,0.35582,30760000000.0,0.26835,0.37703,0.7572373962218746,33.767582,30264000000.0,24159000000.0,88599000000.0,8082000000.0,60552000000.0,2234000000.0,52470000000.0,0.04088885606153675
Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,6533,サービス業,プライム（内国株式）,2024-12-31,,Tokyo,7256960512,1.3036888,14036930000.0,801190000.0,-0.0043099998,331752000.0,0.01212,0.03373,0.44279223496816256,17.743832,6695691000.0,4696665000.0,7128774000.0,2881467000.0,3278490000.0,970629000.0,397023000.0,0.05470926834223347
アイモバイル,6535,サービス業,プライム（内国株式）,2024-07-31,,Tokyo,36094377984,2.2254398,18735000000.0,3549000000.0,0.055960003,2420000000.0,0.13736,0.18568,0.638312642927148,11.985855,8857000000.0,8730000000.0,21383000000.0,,18602000000.0,477000000.0,,
ＷＡＳＨハウス,6537,サービス業,グロース（内国株式）,2023-12-31,,Miyazaki,2943280896,1.6934903,1914000000.0,14000000.0,0.028369999,-33000000.0,0.018229999,0.02326,0.4078469363041899,13.239876,2366000000.0,1246000000.0,2405000000.0,854000000.0,1013000000.0,1000000.0,159000000.0,0.05402134747522243
ディスラプターズ,6538,サービス業,スタンダード（内国株式）,2025-03-31,,Tokyo,6611952128,3.0302176,4294000000.0,352000000.0,0.15298,211000000.0,0.06211,0.13245,0.5799894403379092,8.024845,1591000000.0,966000000.0,1642000000.0,828000000.0,1067000000.0,2000000.0,239000000.0,0.03614666219192566
ＭＳ－Ｊａｐａｎ,6539,サービス業,プライム（内国株式）,2025-03-31,,Tokyo,25218686976,2.9894528,7474012000.0,1604916000.0,0.22934,1032737000.0,0.13746001,0.121470004,0.8920630677573548,,1067396000.0,916595000.0,5778115000.0,186761000.0,4298269000.0,1457114000.0,4111508000.0,0.16303418191093058
船場,6540,サービス業,スタンダード（内国株式）,2024-12-31,,Tokyo,20821524480,1.5171616,28956961000.0,1918287000.0,0.07816,1499219000.0,0.05565,0.14314,0.5842174595415134,,9696132000.0,9469408000.0,20972813000.0,,12489850000.0,265486000.0,,
ＦＣホールディングス,6542,サービス業,スタンダード（内国株式）,2024-06-30,,Fukuoka City,9208406016,1.1233559,8526716000.0,1135221000.0,0.14171,670617000.0,0.08768,0.09503999,0.8109723693328826,,1755007000.0,1465510000.0,4274853000.0,166043000.0,1723536000.0,119423000.0,1557493000.0,0.16913817628086655
日宣,6543,サービス業,スタンダード（内国株式）,2025-02-28,,Tokyo,4633927168,1.3482473,5533651000.0,393459000.0,0.09641,248661000.0,0.04808,0.08133,0.7030158391716141,,1451361000.0,850760000.0,2470443000.0,311655000.0,1739571000.0,344244000.0,1427916000.0,0.3081438158675868
ジャパンエレベーターサービスホールディングス,6544,サービス業,プライム（内国株式）,2025-03-31,,Nagano,167516520448,17.823809,49375000000.0,8625000000.0,0.18656,5530000000.0,0.11474,0.341,0.5637020928065072,23.592123,15093000000.0,12268000000.0,16717000000.0,5003000000.0,2344000000.0,63000000.0,-2659000000.0,-0.015873061312931216
インターネットインフィニティー,6545,サービス業,グロース（内国株式）,2025-03-31,,Tokyo,3411347968,2.2298398,5161692000.0,401035000.0,0.04972,255060000.0,0.051859997,0.19433,0.3804715018055078,12.19697,2681924000.0,1966001000.0,3306774000.0,1468189000.0,2299844000.0,,831655000.0,0.24379072665741028
フルテック,6546,サービス業,スタンダード（内国株式）,2024-12-31,,Sapporo City,6489488896,0.9540562,13813726000.0,612999000.0,-0.00741,457900000.0,0.02943,0.05945,0.5465388399698651,,5546585000.0,4773391000.0,7498316000.0,696837000.0,2835904000.0,859897000.0,2139067000.0,0.32962025735470185
グリーンズ,6547,サービス業,スタンダード（内国株式）,2024-06-30,,Yokkaichi,34090084352,3.35005,40969000000.0,5019000000.0,0.12951,4888000000.0,0.105950005,0.58448005,0.29394303749906064,9.400674,18791000000.0,8649000000.0,11462000000.0,12826000000.0,7720000000.0,117000000.0,-5106000000.0,-0.14977962351977697
旅工房,6548,サービス業,グロース（内国株式）,2024-03-31,,Tokyo,3122285312,1.4596922,2773950000.0,-246547000.0,0.0087,-248966000.0,-0.0152,-0.01652,0.6578939255032995,,1148010000.0,612394000.0,3190942000.0,500000000.0,2512222000.0,,2012222000.0,0.644470891966967
ディーエムソリューションズ,6549,サービス業,スタンダード（内国株式）,2025-03-31,,Musashino,4195876352,1.2667632,21155962000.0,678865000.0,0.018960001,496106000.0,0.02174,0.14723,0.40877516229236693,,4841769000.0,2941278000.0,4341384000.0,2309550000.0,1361152000.0,65500000.0,-948398000.0,-0.22603096956084945
ツナググループ・ホールディングス,6551,サービス業,スタンダード（内国株式）,2024-09-30,,Tokyo,6745802240,3.4558392,16388728000.0,629957000.0,0.04666,358307000.0,0.01881,0.16155,0.3569659929173734,,3097212000.0,2883779000.0,3413240000.0,819210000.0,917606000.0,,98396000.0,0.014586256237479028
ＧａｍｅＷｉｔｈ,6552,サービス業,スタンダード（内国株式）,2025-05-31,,Tokyo,3772039168,1.4106399,3451913000.0,-196885000.0,0.02268,-235822000.0,-0.0681,-0.08402,0.7993488059151225,37.894737,671596000.0,640629000.0,2778102000.0,44981000.0,2142876000.0,233744000.0,2097895000.0,0.5561699936197482
エスユーエス,6554,サービス業,グロース（内国株式）,2024-09-30,,Kyoto,10589886464,2.6622028,13219000000.0,829000000.0,0.04325,602000000.0,0.05706,0.22158001,0.6313274336283186,,2065000000.0,2035000000.0,4780000000.0,6000000.0,2812000000.0,152000000.0,2806000000.0,0.2649697907091745
ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,6555,サービス業,スタンダード（内国株式）,2025-02-28,,Tokyo,1763251968,0.66764593,2552146000.0,-237844000.0,-0.14516,-276099000.0,-0.09382,-0.09165,0.7658534217294792,,826397000.0,778233000.0,1088503000.0,208177000.0,578930000.0,45636000.0,370753000.0,0.21026660212410436
ＡＩＡＩグループ,6557,サービス業,グロース（内国株式）,2025-03-31,,Tokyo,9657485312,3.1043003,13071341000.0,733473000.0,0.0496,421875000.0,0.02625,0.13958,0.22592487264127079,10.434473,9654611000.0,3881368000.0,4651054000.0,7155199000.0,2346970000.0,749802000.0,-4808229000.0,-0.4978758801761251
クックビズ,6558,サービス業,グロース（内国株式）,2024-11-30,,Osaka,1789887616,1.4182955,3276685000.0,93420000.0,-0.14857,2778000.0,-0.10395,-0.22332,0.39740453497142025,,2264285000.0,994574000.0,2788846000.0,1759041000.0,2237162000.0,,478121000.0,0.2671234750863822
エル・ティー・エス,6560,サービス業,プライム（内国株式）,2024-12-31,,Minato,11027574784,2.394791,16592000000.0,1108000000.0,0.01229,973000000.0,0.049060002,0.19739,0.4001929486055078,13.379197,6838000000.0,3653000000.0,8281000000.0,3881000000.0,5447000000.0,560000000.0,1566000000.0,0.14200765178868907
ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,6561,サービス業,グロース（内国株式）,2024-12-31,,Tokyo,13434353664,3.4350142,6662439000.0,1732358000.0,0.26132,1627143000.0,0.24700001,0.51904,0.3239400068594887,,7257838000.0,2820682000.0,4653964000.0,5268542000.0,2549949000.0,,-2718593000.0,-0.20236127974544887
ジーニー,6562,サービス業,グロース（内国株式）,2025-03-31,,Tokyo,15834626048,2.0508254,11321923000.0,2520609000.0,0.108789995,1954240000.0,0.11818,0.17898001,0.33023963859433103,10.225141,15181125000.0,7367749000.0,7887185000.0,10218858000.0,2861486000.0,510936000.0,-7357372000.0,-0.46463819086711405
みらいワークス,6563,サービス業,グロース（内国株式）,2024-09-30,,Tokyo,3274734848,2.528516,10608091000.0,573401000.0,-0.00754,66508000.0,0.02003,,0.39163914039108344,11.645102,2019856000.0,2019854000.0,2950249000.0,,1571864000.0,,,
ミダックホールディングス,6564,サービス業,プライム（内国株式）,2025-03-31,,Hamamatsu,54956797952,3.4852006,10905457000.0,4534483000.0,0.42571998,2862856000.0,0.25924,0.19508,0.54231124366338,18.313364,13040885000.0,3993375000.0,9605214000.0,9323316000.0,8115702000.0,255064000.0,-1207614000.0,-0.021973878482781078
ＡＢホテル,6565,サービス業,スタンダード（内国株式）,2025-03-31,,Anjo city,25189863424,1.9093403,10679046000.0,3962840000.0,0.39701998,2542465000.0,0.24377,0.22603,0.48502142562657646,,13536510000.0,4568778000.0,6738203000.0,10583265000.0,5920492000.0,500000.0,-4662773000.0,-0.18510513223178007
要興業,6566,サービス業,スタンダード（内国株式）,2025-03-31,,Tokyo,18886846464,0.96697026,14506733000.0,2108704000.0,0.13862,1513972000.0,0.10418,0.080010004,0.81134329548452,,4551629000.0,2192406000.0,7328392000.0,978779000.0,5635373000.0,3070971000.0,4656594000.0,0.24655222399757842
神戸天然物化学,6568,サービス業,グロース（内国株式）,2025-03-31,,Kobe,8814090240,1.8254603,8178920000.0,771860000.0,0.06461,737329000.0,0.08478,,0.6708976007625874,7.8566504,6632218000.0,2268579000.0,7475498000.0,3119023000.0,2385561000.0,232610000.0,-733462000.0,-0.08321471417111337
共和コーポレーション,6570,サービス業,スタンダード（内国株式）,2025-03-31,,Nagano,7918682112,1.5799443,16705339000.0,1294984000.0,0.054619998,917229000.0,0.055570003,0.21348,0.31641322440400277,,10525364000.0,5510177000.0,6688442000.0,5909304000.0,4499974000.0,330733000.0,-1409330000.0,-0.17797532216431522
キュービーネットホールディングス,6571,サービス業,プライム（内国株式）,2024-06-30,,Tokyo,18128082944,1.2290362,24757000000.0,2115000000.0,0.09373,1301000000.0,0.040009998,0.07084,0.4387404402885717,12.473804,18127000000.0,7081000000.0,6482000000.0,14131000000.0,4701000000.0,1993000000.0,-9430000000.0,-0.5201873815963052
オープングループ,6572,サービス業,プライム（内国株式）,2025-02-28,,Tokyo,22535028736,2.0384028,7224445000.0,653676000.0,0.109919995,435456000.0,0.07466,0.048299998,0.6001166809366848,51.710526,7984503000.0,5978803000.0,15577862000.0,4278788000.0,10510244000.0,1746585000.0,6231456000.0,0.2765230997928646
アジャイルメディア・ネットワーク,6573,サービス業,グロース（内国株式）,2024-12-31,,Tokyo,3668640768,6.9877715,455521000.0,-301962000.0,-0.60465,-337676000.0,-0.48995999,-0.75495005,0.6136940407589347,,214635000.0,104175000.0,483964000.0,138324000.0,344118000.0,20191000.0,205794000.0,0.056095435070954325
コンヴァノ,6574,サービス業,グロース（内国株式）,2025-03-31,,Tokyo,106413604864,53.699898,3240603000.0,134698000.0,0.16588,77838000.0,0.02377,0.045479998,0.5509282889919145,,1420884000.0,848342000.0,1384199000.0,705117000.0,806173000.0,171530000.0,101056000.0,0.0009496530084583903
ベストワンドットコム,6577,サービス業,グロース（内国株式）,2024-07-31,,Tokyo,3132118528,2.7329574,3137160000.0,263768000.0,0.07062,248621000.0,0.00354,0.00784,0.4011883805117864,,1718160000.0,964141000.0,2292578000.0,988731000.0,1602898000.0,209246000.0,614167000.0,0.19608676827188068
コレックホールディングス,6578,サービス業,スタンダード（内国株式）,2025-02-28,,Tokyo,2206540800,1.9842972,6468054000.0,220686000.0,0.06171,19944000.0,0.0235,0.16293,0.3678197386871311,,1861078000.0,1701626000.0,2719728000.0,792781000.0,1562885000.0,730000.0,770104000.0,0.34900963535321894
ログリー,6579,サービス業,グロース（内国株式）,2025-03-31,,Tokyo,1456548992,3.1941955,1605189000.0,-162161000.0,-0.059949998,-189375000.0,-0.10705,-0.31394,0.43623136741373164,,629424000.0,614844000.0,963603000.0,263192000.0,754980000.0,94966000.0,491788000.0,0.33763917499590707
ライトアップ,6580,サービス業,グロース（内国株式）,2025-03-31,,Tokyo,13903412224,4.557002,4003770000.0,720720000.0,0.03931,485040000.0,0.14061,,0.7453931926635092,17.57772,1065765000.0,1061714000.0,3740374000.0,5785000.0,2722706000.0,51159000.0,2716921000.0,0.1954139714932759
三櫻工業,6584,輸送用機器,プライム（内国株式）,2025-03-31,,Tokyo,33266167808,0.77215904,159538000000.0,4860000000.0,0.055910002,737000000.0,0.00261,0.0233,0.3779388413665932,6.6499643,69051000000.0,41878000000.0,70348000000.0,39674000000.0,22692000000.0,6707000000.0,-16982000000.0,-0.5104886170842946
マキタ,6586,機械,プライム（内国株式）,2025-03-31,,Anjo,1290583801856,1.3994908,753130000000.0,107038000000.0,0.13969,79338000000.0,0.11076,,0.8368595377420303,19.559475,174029000000.0,138998000000.0,756437000000.0,10152000000.0,253279000000.0,35881000000.0,243127000000.0,0.1883852870695858
東芝テック,6588,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,159751192576,1.5552613,577023000000.0,20251000000.0,-0.01745,29937000000.0,0.03853,0.20797001,0.3120584575498526,12.157258,230690000000.0,169652000000.0,209574000000.0,40625000000.0,47945000000.0,37148000000.0,7320000000.0,0.04582125417635042
芝浦メカトロニクス,6590,電気機器,プライム（内国株式）,2025-03-31,,Yokohama,166564855808,3.599146,80915000000.0,14136000000.0,0.18896,10328000000.0,0.12795,0.25736,0.49678719919365,17.065304,47928000000.0,38742000000.0,74154000000.0,8736000000.0,28478000000.0,,19742000000.0,0.11852440242710434
マブチモーター,6592,電気機器,プライム（内国株式）,2024-12-31,,Matsudo,316136095744,1.0457678,196212000000.0,21645000000.0,0.11923,12831000000.0,0.047319997,0.029070001,0.9003602928541448,19.541061,35367000000.0,28823000000.0,238478000000.0,517000000.0,134944000000.0,12415000000.0,134427000000.0,0.4252187643541217
ニデック,6594,電気機器,プライム（内国株式）,2024-03-31,,Kyoto,2934547415040,1.7068317,,,0.09633,,0.060539998,,0.5173504312580501,13.504246,1503738000000.0,956502000000.0,1549583000000.0,600899000000.0,217005000000.0,18649000000.0,-383894000000.0,-0.13081880975324683
ＨＰＣシステムズ,6597,電気機器,グロース（内国株式）,2024-06-30,,Minato,7813833728,3.0051143,6945329000.0,425980000.0,0.02957,299043000.0,0.05988,0.16621,0.522081165277957,17.600374,2277386000.0,1751702000.0,4412971000.0,1257910000.0,1834204000.0,51200000.0,576294000.0,0.07375304108851394
エブレン,6599,電気機器,スタンダード（内国株式）,2025-03-31,,Hachioji,3571677440,0.746432,4025988000.0,464597000.0,0.12158,313410000.0,0.08116,0.06824,0.8106392698008293,,1117992000.0,706830000.0,4645755000.0,,2730393000.0,299918000.0,,
バルミューダ,6612,電気機器,グロース（内国株式）,2024-12-31,,Musashino,7082549248,1.7701943,12462000000.0,12000000.0,-0.03463,67000000.0,-0.031889997,-0.08681,0.7034940148819152,,1833000000.0,1807000000.0,5532000000.0,428000000.0,1345000000.0,,917000000.0,0.12947315548267402
ＱＤレーザ,6613,電気機器,グロース（内国株式）,2025-03-31,,Kawasaki,15660371968,3.0540195,1308870000.0,-445690000.0,-0.28982002,-445768000.0,-0.27043,-0.07121,0.9479459006282025,120.96774,286603000.0,256096000.0,4554880000.0,0.0,3754424000.0,,3754424000.0,0.23974041023238102
シキノハイテック,6614,電気機器,スタンダード（内国株式）,2025-03-31,,Uozu,3556809728,1.5396079,6516011000.0,56301000.0,-0.06978,-14584000.0,-0.00735,-0.02011,0.4565374634990813,5.547945,2941510000.0,1568518000.0,3546848000.0,685083000.0,557141000.0,96584000.0,-127942000.0,-0.03597099923361433
ユー・エム・シー・エレクトロニクス,6615,電気機器,プライム（内国株式）,2025-03-31,,Ageo,8160513024,0.5416157,131938000000.0,2150000000.0,0.0046200003,-2508000000.0,-0.02234,-0.16027,0.20765762094912124,2.137067,58311000000.0,46036000000.0,45732000000.0,31753000000.0,11559000000.0,,-20194000000.0,-2.4745993224457354
トレックス・セミコンダクター,6616,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,18367805440,1.0824301,23957700000.0,-632167000.0,0.02816,-2358567000.0,-0.10207,-0.12772,0.5177526789902809,19.075907,16207367000.0,7054217000.0,20836112000.0,12984430000.0,9429457000.0,1232434000.0,-3554973000.0,-0.19354369859875867
東光高岳,6617,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,50636312576,0.824289,106624000000.0,6095000000.0,0.06385,3824000000.0,0.03961,0.070310004,0.5364269876464999,19.463293,47198000000.0,27025000000.0,70255000000.0,3710000000.0,13432000000.0,1359000000.0,9722000000.0,0.19199660293999998
ダブル・スコープ,6619,電気機器,プライム（内国株式）,2025-01-31,,Tokyo,12522897408,0.27679208,31047000000.0,-1008000000.0,-1.97983,-3713000000.0,0.0,,0.8267947202849582,3.818456,10406000000.0,8492000000.0,6761000000.0,8313000000.0,262000000.0,38334000000.0,-8051000000.0,-0.6429023362322509
宮越ホールディングス,6620,不動産業,プライム（内国株式）,2025-03-31,,Tokyo,38813564928,1.5010275,1030000000.0,284000000.0,-0.042940002,365000000.0,0.26419002,0.00999,0.9119980597997436,,870000000.0,358000000.0,12794000000.0,,11844000000.0,,,
ダイヘン,6622,電気機器,プライム（内国株式）,2025-03-31,,Osaka,195057713152,1.402427,226375000000.0,16179000000.0,0.06449,11961000000.0,0.05728,0.09538999,0.47675668598441256,12.320701,136950000000.0,86891000000.0,193568000000.0,68944000000.0,30354000000.0,15980000000.0,-38590000000.0,-0.197838882535901
ＪＡＬＣＯホールディングス,6625,不動産業,スタンダード（内国株式）,2025-03-31,,Tokyo,48894058496,2.8703792,6859010000.0,2528992000.0,0.41425,65779000.0,-0.03159,-0.01016,0.2452467882663816,,58607676000.0,12454394000.0,23293876000.0,50875404000.0,3958931000.0,604819000.0,-46916473000.0,-0.9595536644567604
ＳＥＭＩＴＥＣ,6626,電気機器,スタンダード（内国株式）,2025-03-31,,Tokyo,23704727552,1.0725672,25334323000.0,3915977000.0,0.15559,3113136000.0,0.12573,0.13984999,0.7444811337553782,8.466034,7971060000.0,4897408000.0,23416799000.0,2785094000.0,12139909000.0,198782000.0,9354815000.0,0.39463921192423584
テラプローブ,6627,電気機器,スタンダード（内国株式）,2024-12-31,,Yokohama,47213522944,1.2318285,37108684000.0,6949276000.0,0.20424,3509214000.0,0.08009,0.10484,0.49634407387008805,13.115996,21433327000.0,7877771000.0,25058988000.0,13769561000.0,11690038000.0,,-2079523000.0,-0.04404507163056915
テクノホライゾン,6629,電気機器,スタンダード（内国株式）,2025-03-31,,Nagoya,5768155136,0.6211,50624704000.0,373646000.0,0.0021,-616157000.0,-0.010720001,-0.05662,0.26977103249698303,5.0644894,27298975000.0,22560911000.0,28260671000.0,16593939000.0,3438718000.0,457291000.0,-13155221000.0,-2.280663520628305
ヤーマン,6630,電気機器,プライム（内国株式）,2025-04-30,,Tokyo,43081588736,1.7354801,25040000000.0,633000000.0,-0.17662,706000000.0,-0.0036300002,-0.0035100002,0.8797051229786655,29.271029,3539000000.0,2979000000.0,25640000000.0,595000000.0,16968000000.0,1153000000.0,16373000000.0,0.38004633720293446
ＪＶＣケンウッド,6632,電気機器,プライム（内国株式）,2025-03-31,,Yokohama,168215592960,1.3544478,370308000000.0,21689000000.0,0.05341,20276000000.0,0.050229996,0.14327,0.39926149564684554,10.604801,181938000000.0,126148000000.0,196825000000.0,50374000000.0,48597000000.0,8472000000.0,-1777000000.0,-0.0105638244869639
ＣＧＳホールディングス,6633,電気機器,スタンダード（内国株式）,2024-12-31,,Tokyo,3829050880,1.1958315,3927559000.0,158497000.0,0.12116,121866000.0,0.062800005,0.09989,0.5275136730027561,,2816025000.0,1420992000.0,3933577000.0,,2866225000.0,939199000.0,,
ネクスグループ,6634,電気機器,スタンダード（内国株式）,2024-11-30,,Hanamaki,5470331392,1.8036073,2130262000.0,-246763000.0,-0.059910003,-289693000.0,-0.44883,-0.44272998,0.7289825762682764,,1609765000.0,1390289000.0,2903001000.0,326876000.0,1148810000.0,795509000.0,821934000.0,0.15025305435828337
大日光・エンジニアリング,6635,電気機器,スタンダード（内国株式）,2024-12-31,,Nikko,3647389440,0.56234807,38960122000.0,643425000.0,0.01884,277378000.0,0.00711,0.04322,0.23282315757545557,,21540211000.0,16570094000.0,23673193000.0,12427762000.0,4296872000.0,961443000.0,-8130890000.0,-2.2292354939756582
寺崎電気産業,6637,電気機器,スタンダード（内国株式）,2025-03-31,,Osaka,46838833152,0.89602005,56404866000.0,5618453000.0,0.08615,4451526000.0,0.076069996,0.08578,0.6960074840179395,14.637622,22463872000.0,16608469000.0,51199382000.0,3256500000.0,17614783000.0,1143456000.0,14358283000.0,0.30654655621767785
ミマキエンジニアリング,6638,電気機器,プライム（内国株式）,2025-03-31,,Tomi,51407646720,1.5751185,83963694000.0,9111806000.0,0.09964,6156161000.0,0.071729995,0.19275999,0.4229590679212729,12.477193,43800346000.0,37291559000.0,57603719000.0,22940698000.0,15448305000.0,143815000.0,-7492393000.0,-0.14574471850089776
戸上電機製作所,6643,電気機器,スタンダード（内国株式）,2025-03-31,,Saga,19338217472,0.87530184,27648124000.0,3369652000.0,0.08343001,2393075000.0,0.080170006,0.102819994,0.6914118107084407,,9749678000.0,6539956000.0,20807625000.0,766774000.0,7713793000.0,1879209000.0,6947019000.0,0.3592378154842171
大崎電気工業,6644,電気機器,プライム（内国株式）,2025-03-31,,Tokyo,58109775872,1.1394651,97102000000.0,5702000000.0,0.04593,3504000000.0,0.035889998,0.06854,0.5234745754280541,17.304115,37173000000.0,29240000000.0,59547000000.0,8268000000.0,11552000000.0,8344000000.0,3284000000.0,0.056513726833738905
オムロン,6645,電気機器,プライム（内国株式）,2025-03-31,,Kyoto,783443230720,1.0085443,801753000000.0,56782000000.0,0.03365,16271000000.0,0.040510003,0.032980002,0.5668164694997025,14.6788645,427358000000.0,233283000000.0,539336000000.0,184203000000.0,149023000000.0,41114000000.0,-35180000000.0,-0.044904338464535426
森尾電機,6647,電気機器,スタンダード（内国株式）,2025-03-31,,Tokyo,2646941952,0.51364696,9212733000.0,735627000.0,0.06368,568705000.0,0.06847,0.12806,0.5793022835094942,,3746322000.0,3143043000.0,5735234000.0,1409620000.0,933734000.0,1279784000.0,-475886000.0,-0.17978709341941776
かわでん,6648,電気機器,スタンダード（内国株式）,2025-03-31,,Nan'yo,26137573376,3.3194306,24218746000.0,2589560000.0,0.0137600005,1963138000.0,0.00695,0.011109999,0.6977841913271033,,7685196000.0,6267800000.0,19158767000.0,1131148000.0,8119491000.0,813429000.0,6988343000.0,0.2673677047011879
日東工業,6651,電気機器,プライム（内国株式）,2025-03-31,,Nagakute,138779623424,1.2365832,184683000000.0,13433000000.0,0.04433,12097000000.0,0.049640004,0.08307999,0.6260732910270423,13.238511,67393000000.0,39920000000.0,106841000000.0,28563000000.0,34027000000.0,5970000000.0,5464000000.0,0.03937177422153948
ＩＤＥＣ,6652,電気機器,プライム（内国株式）,2025-03-31,,Osaka,71550263296,1.1275975,67380000000.0,3653000000.0,0.02072,1778000000.0,0.02893,0.02967,0.5951350544694821,12.12091,43408000000.0,27662000000.0,51480000000.0,26224000000.0,19208000000.0,605000000.0,-7016000000.0,-0.09805694174702258
正興電機製作所,6653,電気機器,プライム（内国株式）,2024-12-31,,Fukuoka City,24007811072,1.4333879,29099000000.0,2018000000.0,0.04009,1536000000.0,0.05697,0.107080005,0.52362269625136,13.51866,14449000000.0,11574000000.0,20060000000.0,2714000000.0,3168000000.0,4131000000.0,454000000.0,0.018910512026208602
不二電機工業,6654,電気機器,スタンダード（内国株式）,2025-01-31,,Kyoto,5881093632,0.56125736,3927448000.0,302209000.0,0.0802,240483000.0,0.05072,0.01844,0.9255040916179824,,834971000.0,647178000.0,6553712000.0,120000000.0,3780363000.0,1247691000.0,3660363000.0,0.622394953905063
インスペック,6656,電気機器,スタンダード（内国株式）,2025-04-30,,Semboku,2668384256,2.2788255,2237768000.0,108720000.0,-1.13495,-142270000.0,-0.45313,-0.56275004,0.31944793901921664,12.594697,2042121000.0,1433208000.0,2229608000.0,1673866000.0,540332000.0,,-1133534000.0,-0.42480163696483747
シライ電子工業,6658,電気機器,スタンダード（内国株式）,2025-03-31,,Shiga,10054259712,1.0762423,29337000000.0,2576000000.0,0.08046,2075000000.0,0.069759995,0.23629,0.5102806620746376,,9401000000.0,7739000000.0,10439000000.0,2889000000.0,907000000.0,634000000.0,-1982000000.0,-0.1971303762557909
メディアリンクス,6659,電気機器,スタンダード（内国株式）,2025-03-31,,Tokyo,3289946624,1.2723186,2789756000.0,-522882000.0,-0.27778,-561936000.0,-0.16098,-0.16072,0.6659820351004988,,1225229000.0,1111387000.0,3423745000.0,646600000.0,356348000.0,0.0,-290252000.0,-0.08822392372041109
ユビテック,6662,電気機器,スタンダード（内国株式）,2024-06-30,,Tokyo,3623941888,2.4453049,1016084000.0,-245989000.0,-0.08974,-344276000.0,-0.39918998,-0.27995002,0.8359216696884605,,354993000.0,349737000.0,2089108000.0,,1434391000.0,,,
